# Unicode 17.0.0 symboles imprimables
Ponctuation et typographie	﹘	Small Em Dash	SMALL EM DASH|Small Form Variants|Pd|tiret
Ponctuation et typographie	﹙	Small Left Parenthesis	SMALL LEFT PARENTHESIS|Small Form Variants|Ps|gauche
Ponctuation et typographie	﹚	Small Right Parenthesis	SMALL RIGHT PARENTHESIS|Small Form Variants|Pe|droite
Ponctuation et typographie	﹛	Small Left Curly Bracket	SMALL LEFT CURLY BRACKET|Small Form Variants|Ps|gauche
Ponctuation et typographie	﹜	Small Right Curly Bracket	SMALL RIGHT CURLY BRACKET|Small Form Variants|Pe|droite
Ponctuation et typographie	﹝	Small Left Tortoise Shell Bracket	SMALL LEFT TORTOISE SHELL BRACKET|Small Form Variants|Ps|gauche
Ponctuation et typographie	﹞	Small Right Tortoise Shell Bracket	SMALL RIGHT TORTOISE SHELL BRACKET|Small Form Variants|Pe|droite
Ponctuation et typographie	﹟	Small Number Sign	SMALL NUMBER SIGN|Small Form Variants|Po
Ponctuation et typographie	﹠	Small Ampersand	SMALL AMPERSAND|Small Form Variants|Po
Ponctuation et typographie	﹡	Small Asterisk	SMALL ASTERISK|Small Form Variants|Po
Ponctuation et typographie	﹣	Small Hyphen Minus	SMALL HYPHEN-MINUS|Small Form Variants|Pd|moins
Ponctuation et typographie	﹨	Small Reverse Solidus	SMALL REVERSE SOLIDUS|Small Form Variants|Po
Ponctuation et typographie	﹪	Small Percent Sign	SMALL PERCENT SIGN|Small Form Variants|Po|centime
Ponctuation et typographie	﹫	Small Commercial At	SMALL COMMERCIAL AT|Small Form Variants|Po
Ponctuation et typographie	！	Fullwidth Exclamation Mark	FULLWIDTH EXCLAMATION MARK|Halfwidth and Fullwidth Forms|Po|marque
Ponctuation et typographie	＂	Fullwidth Quotation Mark	FULLWIDTH QUOTATION MARK|Halfwidth and Fullwidth Forms|Po|marque|guillemet
Ponctuation et typographie	＃	Fullwidth Number Sign	FULLWIDTH NUMBER SIGN|Halfwidth and Fullwidth Forms|Po
Ponctuation et typographie	％	Fullwidth Percent Sign	FULLWIDTH PERCENT SIGN|Halfwidth and Fullwidth Forms|Po|centime
Ponctuation et typographie	＆	Fullwidth Ampersand	FULLWIDTH AMPERSAND|Halfwidth and Fullwidth Forms|Po
Ponctuation et typographie	＇	Fullwidth Apostrophe	FULLWIDTH APOSTROPHE|Halfwidth and Fullwidth Forms|Po
Ponctuation et typographie	（	Fullwidth Left Parenthesis	FULLWIDTH LEFT PARENTHESIS|Halfwidth and Fullwidth Forms|Ps|gauche
Ponctuation et typographie	）	Fullwidth Right Parenthesis	FULLWIDTH RIGHT PARENTHESIS|Halfwidth and Fullwidth Forms|Pe|droite
Ponctuation et typographie	＊	Fullwidth Asterisk	FULLWIDTH ASTERISK|Halfwidth and Fullwidth Forms|Po
Ponctuation et typographie	，	Fullwidth Comma	FULLWIDTH COMMA|Halfwidth and Fullwidth Forms|Po
Ponctuation et typographie	－	Fullwidth Hyphen Minus	FULLWIDTH HYPHEN-MINUS|Halfwidth and Fullwidth Forms|Pd|moins
Ponctuation et typographie	．	Fullwidth Full Stop	FULLWIDTH FULL STOP|Halfwidth and Fullwidth Forms|Po
Ponctuation et typographie	／	Fullwidth Solidus	FULLWIDTH SOLIDUS|Halfwidth and Fullwidth Forms|Po
Ponctuation et typographie	：	Fullwidth Colon	FULLWIDTH COLON|Halfwidth and Fullwidth Forms|Po
Ponctuation et typographie	；	Fullwidth Semicolon	FULLWIDTH SEMICOLON|Halfwidth and Fullwidth Forms|Po
Ponctuation et typographie	？	Fullwidth Question Mark	FULLWIDTH QUESTION MARK|Halfwidth and Fullwidth Forms|Po|marque
Ponctuation et typographie	＠	Fullwidth Commercial At	FULLWIDTH COMMERCIAL AT|Halfwidth and Fullwidth Forms|Po
Ponctuation et typographie	［	Fullwidth Left Square Bracket	FULLWIDTH LEFT SQUARE BRACKET|Halfwidth and Fullwidth Forms|Ps|gauche|carre
Ponctuation et typographie	＼	Fullwidth Reverse Solidus	FULLWIDTH REVERSE SOLIDUS|Halfwidth and Fullwidth Forms|Po
Ponctuation et typographie	］	Fullwidth Right Square Bracket	FULLWIDTH RIGHT SQUARE BRACKET|Halfwidth and Fullwidth Forms|Pe|droite|carre
Ponctuation et typographie	＿	Fullwidth Low Line	FULLWIDTH LOW LINE|Halfwidth and Fullwidth Forms|Pc
Ponctuation et typographie	｛	Fullwidth Left Curly Bracket	FULLWIDTH LEFT CURLY BRACKET|Halfwidth and Fullwidth Forms|Ps|gauche
Ponctuation et typographie	｝	Fullwidth Right Curly Bracket	FULLWIDTH RIGHT CURLY BRACKET|Halfwidth and Fullwidth Forms|Pe|droite
Ponctuation et typographie	｟	Fullwidth Left White Parenthesis	FULLWIDTH LEFT WHITE PARENTHESIS|Halfwidth and Fullwidth Forms|Ps|gauche|blanc
Ponctuation et typographie	｠	Fullwidth Right White Parenthesis	FULLWIDTH RIGHT WHITE PARENTHESIS|Halfwidth and Fullwidth Forms|Pe|droite|blanc
Ponctuation et typographie	｡	Halfwidth Ideographic Full Stop	HALFWIDTH IDEOGRAPHIC FULL STOP|Halfwidth and Fullwidth Forms|Po
Ponctuation et typographie	｢	Halfwidth Left Corner Bracket	HALFWIDTH LEFT CORNER BRACKET|Halfwidth and Fullwidth Forms|Ps|gauche
Ponctuation et typographie	｣	Halfwidth Right Corner Bracket	HALFWIDTH RIGHT CORNER BRACKET|Halfwidth and Fullwidth Forms|Pe|droite
Ponctuation et typographie	､	Halfwidth Ideographic Comma	HALFWIDTH IDEOGRAPHIC COMMA|Halfwidth and Fullwidth Forms|Po
Ponctuation et typographie	･	Halfwidth Katakana Middle Dot	HALFWIDTH KATAKANA MIDDLE DOT|Halfwidth and Fullwidth Forms|Po
Ponctuation et typographie	𐄀	Aegean Word Separator Line	AEGEAN WORD SEPARATOR LINE|Aegean Numbers|Po
Ponctuation et typographie	𐄁	Aegean Word Separator Dot	AEGEAN WORD SEPARATOR DOT|Aegean Numbers|Po
Ponctuation et typographie	𐄂	Aegean Check Mark	AEGEAN CHECK MARK|Aegean Numbers|Po|marque|validation coche
Ponctuation et typographie	𐎟	Ugaritic Word Divider	UGARITIC WORD DIVIDER|Ugaritic|Po
Ponctuation et typographie	𐏐	Old Persian Word Divider	OLD PERSIAN WORD DIVIDER|Old Persian|Po
Ponctuation et typographie	𐕯	Caucasian Albanian Citation Mark	CAUCASIAN ALBANIAN CITATION MARK|Caucasian Albanian|Po|marque
Ponctuation et typographie	𐡗	Imperial Aramaic Section Sign	IMPERIAL ARAMAIC SECTION SIGN|Imperial Aramaic|Po|section
Ponctuation et typographie	𐤟	Phoenician Word Separator	PHOENICIAN WORD SEPARATOR|Phoenician|Po
Ponctuation et typographie	𐤿	Lydian Triangular Mark	LYDIAN TRIANGULAR MARK|Lydian|Po|marque
Ponctuation et typographie	𐩐	Kharoshthi Punctuation Dot	KHAROSHTHI PUNCTUATION DOT|Kharoshthi|Po
Ponctuation et typographie	𐩑	Kharoshthi Punctuation Small Circle	KHAROSHTHI PUNCTUATION SMALL CIRCLE|Kharoshthi|Po|cercle
Ponctuation et typographie	𐩒	Kharoshthi Punctuation Circle	KHAROSHTHI PUNCTUATION CIRCLE|Kharoshthi|Po|cercle
Ponctuation et typographie	𐩓	Kharoshthi Punctuation Crescent Bar	KHAROSHTHI PUNCTUATION CRESCENT BAR|Kharoshthi|Po|centime
Ponctuation et typographie	𐩔	Kharoshthi Punctuation Mangalam	KHAROSHTHI PUNCTUATION MANGALAM|Kharoshthi|Po
Ponctuation et typographie	𐩕	Kharoshthi Punctuation Lotus	KHAROSHTHI PUNCTUATION LOTUS|Kharoshthi|Po
Ponctuation et typographie	𐩖	Kharoshthi Punctuation Danda	KHAROSHTHI PUNCTUATION DANDA|Kharoshthi|Po
Ponctuation et typographie	𐩗	Kharoshthi Punctuation Double Danda	KHAROSHTHI PUNCTUATION DOUBLE DANDA|Kharoshthi|Po
Ponctuation et typographie	𐩘	Kharoshthi Punctuation Lines	KHAROSHTHI PUNCTUATION LINES|Kharoshthi|Po
Ponctuation et typographie	𐩿	Old South Arabian Numeric Indicator	OLD SOUTH ARABIAN NUMERIC INDICATOR|Old South Arabian|Po
Ponctuation et typographie	𐫰	Manichaean Punctuation Star	MANICHAEAN PUNCTUATION STAR|Manichaean|Po|etoile
Ponctuation et typographie	𐫱	Manichaean Punctuation Fleuron	MANICHAEAN PUNCTUATION FLEURON|Manichaean|Po|euro
Ponctuation et typographie	𐫲	Manichaean Punctuation Double Dot Within Dot	MANICHAEAN PUNCTUATION DOUBLE DOT WITHIN DOT|Manichaean|Po
Ponctuation et typographie	𐫳	Manichaean Punctuation Dot Within Dot	MANICHAEAN PUNCTUATION DOT WITHIN DOT|Manichaean|Po
Ponctuation et typographie	𐫴	Manichaean Punctuation Dot	MANICHAEAN PUNCTUATION DOT|Manichaean|Po
Ponctuation et typographie	𐫵	Manichaean Punctuation Two Dots	MANICHAEAN PUNCTUATION TWO DOTS|Manichaean|Po
Ponctuation et typographie	𐫶	Manichaean Punctuation Line Filler	MANICHAEAN PUNCTUATION LINE FILLER|Manichaean|Po
Ponctuation et typographie	𐬹	Avestan Abbreviation Mark	AVESTAN ABBREVIATION MARK|Avestan|Po|marque
Ponctuation et typographie	𐬺	Tiny Two Dots Over One Dot Punctuation	TINY TWO DOTS OVER ONE DOT PUNCTUATION|Avestan|Po
Ponctuation et typographie	𐬻	Small Two Dots Over One Dot Punctuation	SMALL TWO DOTS OVER ONE DOT PUNCTUATION|Avestan|Po
Ponctuation et typographie	𐬼	Large Two Dots Over One Dot Punctuation	LARGE TWO DOTS OVER ONE DOT PUNCTUATION|Avestan|Po
Ponctuation et typographie	𐬽	Large One Dot Over Two Dots Punctuation	LARGE ONE DOT OVER TWO DOTS PUNCTUATION|Avestan|Po
Ponctuation et typographie	𐬾	Large Two Rings Over One Ring Punctuation	LARGE TWO RINGS OVER ONE RING PUNCTUATION|Avestan|Po
Ponctuation et typographie	𐬿	Large One Ring Over Two Rings Punctuation	LARGE ONE RING OVER TWO RINGS PUNCTUATION|Avestan|Po
Ponctuation et typographie	𐮙	Psalter Pahlavi Section Mark	PSALTER PAHLAVI SECTION MARK|Psalter Pahlavi|Po|marque|section
Ponctuation et typographie	𐮚	Psalter Pahlavi Turned Section Mark	PSALTER PAHLAVI TURNED SECTION MARK|Psalter Pahlavi|Po|marque|section
Ponctuation et typographie	𐮛	Psalter Pahlavi Four Dots With Cross	PSALTER PAHLAVI FOUR DOTS WITH CROSS|Psalter Pahlavi|Po|croix
Ponctuation et typographie	𐮜	Psalter Pahlavi Four Dots With Dot	PSALTER PAHLAVI FOUR DOTS WITH DOT|Psalter Pahlavi|Po
Ponctuation et typographie	𐵮	Garay Hyphen	GARAY HYPHEN|Garay|Pd
Ponctuation et typographie	𐺭	Yezidi Hyphenation Mark	YEZIDI HYPHENATION MARK|Yezidi|Pd|marque
Ponctuation et typographie	𐽕	Sogdian Punctuation Two Vertical Bars	SOGDIAN PUNCTUATION TWO VERTICAL BARS|Sogdian|Po
Ponctuation et typographie	𐽖	Sogdian Punctuation Two Vertical Bars With Dots	SOGDIAN PUNCTUATION TWO VERTICAL BARS WITH DOTS|Sogdian|Po
Ponctuation et typographie	𐽗	Sogdian Punctuation Circle With Dot	SOGDIAN PUNCTUATION CIRCLE WITH DOT|Sogdian|Po|cercle
Ponctuation et typographie	𐽘	Sogdian Punctuation Two Circles With Dots	SOGDIAN PUNCTUATION TWO CIRCLES WITH DOTS|Sogdian|Po|cercle
Ponctuation et typographie	𐽙	Sogdian Punctuation Half Circle With Dot	SOGDIAN PUNCTUATION HALF CIRCLE WITH DOT|Sogdian|Po|cercle
Ponctuation et typographie	𐾆	Old Uyghur Punctuation Bar	OLD UYGHUR PUNCTUATION BAR|Old Uyghur|Po
Ponctuation et typographie	𐾇	Old Uyghur Punctuation Two Bars	OLD UYGHUR PUNCTUATION TWO BARS|Old Uyghur|Po
Ponctuation et typographie	𐾈	Old Uyghur Punctuation Two Dots	OLD UYGHUR PUNCTUATION TWO DOTS|Old Uyghur|Po
Ponctuation et typographie	𐾉	Old Uyghur Punctuation Four Dots	OLD UYGHUR PUNCTUATION FOUR DOTS|Old Uyghur|Po
Ponctuation et typographie	𑁇	Brahmi Danda	BRAHMI DANDA|Brahmi|Po
Ponctuation et typographie	𑁈	Brahmi Double Danda	BRAHMI DOUBLE DANDA|Brahmi|Po
Ponctuation et typographie	𑁉	Brahmi Punctuation Dot	BRAHMI PUNCTUATION DOT|Brahmi|Po
Ponctuation et typographie	𑁊	Brahmi Punctuation Double Dot	BRAHMI PUNCTUATION DOUBLE DOT|Brahmi|Po
Ponctuation et typographie	𑁋	Brahmi Punctuation Line	BRAHMI PUNCTUATION LINE|Brahmi|Po
Ponctuation et typographie	𑁌	Brahmi Punctuation Crescent Bar	BRAHMI PUNCTUATION CRESCENT BAR|Brahmi|Po|centime
Ponctuation et typographie	𑁍	Brahmi Punctuation Lotus	BRAHMI PUNCTUATION LOTUS|Brahmi|Po
Ponctuation et typographie	𑂻	Kaithi Abbreviation Sign	KAITHI ABBREVIATION SIGN|Kaithi|Po
Ponctuation et typographie	𑂼	Kaithi Enumeration Sign	KAITHI ENUMERATION SIGN|Kaithi|Po
Ponctuation et typographie	𑂾	Kaithi Section Mark	KAITHI SECTION MARK|Kaithi|Po|marque|section
Ponctuation et typographie	𑂿	Kaithi Double Section Mark	KAITHI DOUBLE SECTION MARK|Kaithi|Po|marque|section
Ponctuation et typographie	𑃀	Kaithi Danda	KAITHI DANDA|Kaithi|Po
Ponctuation et typographie	𑃁	Kaithi Double Danda	KAITHI DOUBLE DANDA|Kaithi|Po
Ponctuation et typographie	𑅀	Chakma Section Mark	CHAKMA SECTION MARK|Chakma|Po|marque|section
Ponctuation et typographie	𑅁	Chakma Danda	CHAKMA DANDA|Chakma|Po
Ponctuation et typographie	𑅂	Chakma Double Danda	CHAKMA DOUBLE DANDA|Chakma|Po
Ponctuation et typographie	𑅃	Chakma Question Mark	CHAKMA QUESTION MARK|Chakma|Po|marque
Ponctuation et typographie	𑅴	Mahajani Abbreviation Sign	MAHAJANI ABBREVIATION SIGN|Mahajani|Po
Ponctuation et typographie	𑅵	Mahajani Section Mark	MAHAJANI SECTION MARK|Mahajani|Po|marque|section
Ponctuation et typographie	𑇅	Sharada Danda	SHARADA DANDA|Sharada|Po
Ponctuation et typographie	𑇆	Sharada Double Danda	SHARADA DOUBLE DANDA|Sharada|Po
Ponctuation et typographie	𑇇	Sharada Abbreviation Sign	SHARADA ABBREVIATION SIGN|Sharada|Po
Ponctuation et typographie	𑇈	Sharada Separator	SHARADA SEPARATOR|Sharada|Po
Ponctuation et typographie	𑇍	Sharada Sutra Mark	SHARADA SUTRA MARK|Sharada|Po|marque
Ponctuation et typographie	𑇛	Sharada Sign Siddham	SHARADA SIGN SIDDHAM|Sharada|Po
Ponctuation et typographie	𑇝	Sharada Continuation Sign	SHARADA CONTINUATION SIGN|Sharada|Po
Ponctuation et typographie	𑇞	Sharada Section Mark 1	SHARADA SECTION MARK-1|Sharada|Po|marque|section
Ponctuation et typographie	𑇟	Sharada Section Mark 2	SHARADA SECTION MARK-2|Sharada|Po|marque|section
Ponctuation et typographie	𑈸	Khojki Danda	KHOJKI DANDA|Khojki|Po
Ponctuation et typographie	𑈹	Khojki Double Danda	KHOJKI DOUBLE DANDA|Khojki|Po
Ponctuation et typographie	𑈺	Khojki Word Separator	KHOJKI WORD SEPARATOR|Khojki|Po
Ponctuation et typographie	𑈻	Khojki Section Mark	KHOJKI SECTION MARK|Khojki|Po|marque|section
Ponctuation et typographie	𑈼	Khojki Double Section Mark	KHOJKI DOUBLE SECTION MARK|Khojki|Po|marque|section
Ponctuation et typographie	𑈽	Khojki Abbreviation Sign	KHOJKI ABBREVIATION SIGN|Khojki|Po
Ponctuation et typographie	𑊩	Multani Section Mark	MULTANI SECTION MARK|Multani|Po|marque|section
Ponctuation et typographie	𑏔	Tulu Tigalari Danda	TULU-TIGALARI DANDA|Tulu-Tigalari|Po
Ponctuation et typographie	𑏕	Tulu Tigalari Double Danda	TULU-TIGALARI DOUBLE DANDA|Tulu-Tigalari|Po
Ponctuation et typographie	𑏗	Tulu Tigalari Sign Om Pushpika	TULU-TIGALARI SIGN OM PUSHPIKA|Tulu-Tigalari|Po
Ponctuation et typographie	𑏘	Tulu Tigalari Sign Shrii Pushpika	TULU-TIGALARI SIGN SHRII PUSHPIKA|Tulu-Tigalari|Po
Ponctuation et typographie	𑑋	Newa Danda	NEWA DANDA|Newa|Po
Ponctuation et typographie	𑑌	Newa Double Danda	NEWA DOUBLE DANDA|Newa|Po
Ponctuation et typographie	𑑍	Newa Comma	NEWA COMMA|Newa|Po
Ponctuation et typographie	𑑎	Newa Gap Filler	NEWA GAP FILLER|Newa|Po
Ponctuation et typographie	𑑏	Newa Abbreviation Sign	NEWA ABBREVIATION SIGN|Newa|Po
Ponctuation et typographie	𑑚	Newa Double Comma	NEWA DOUBLE COMMA|Newa|Po
Ponctuation et typographie	𑑛	Newa Placeholder Mark	NEWA PLACEHOLDER MARK|Newa|Po|marque
Ponctuation et typographie	𑑝	Newa Insertion Sign	NEWA INSERTION SIGN|Newa|Po
Ponctuation et typographie	𑓆	Tirhuta Abbreviation Sign	TIRHUTA ABBREVIATION SIGN|Tirhuta|Po
Ponctuation et typographie	𑗁	Siddham Sign Siddham	SIDDHAM SIGN SIDDHAM|Siddham|Po
Ponctuation et typographie	𑗂	Siddham Danda	SIDDHAM DANDA|Siddham|Po
Ponctuation et typographie	𑗃	Siddham Double Danda	SIDDHAM DOUBLE DANDA|Siddham|Po
Ponctuation et typographie	𑗄	Siddham Separator Dot	SIDDHAM SEPARATOR DOT|Siddham|Po
Ponctuation et typographie	𑗅	Siddham Separator Bar	SIDDHAM SEPARATOR BAR|Siddham|Po
Ponctuation et typographie	𑗆	Siddham Repetition Mark 1	SIDDHAM REPETITION MARK-1|Siddham|Po|marque
Ponctuation et typographie	𑗇	Siddham Repetition Mark 2	SIDDHAM REPETITION MARK-2|Siddham|Po|marque
Ponctuation et typographie	𑗈	Siddham Repetition Mark 3	SIDDHAM REPETITION MARK-3|Siddham|Po|marque
Ponctuation et typographie	𑗉	Siddham End Of Text Mark	SIDDHAM END OF TEXT MARK|Siddham|Po|marque
Ponctuation et typographie	𑗊	Siddham Section Mark With Trident And U Shaped Ornaments	SIDDHAM SECTION MARK WITH TRIDENT AND U-SHAPED ORNAMENTS|Siddham|Po|marque|section
Ponctuation et typographie	𑗋	Siddham Section Mark With Trident And Dotted Crescents	SIDDHAM SECTION MARK WITH TRIDENT AND DOTTED CRESCENTS|Siddham|Po|marque|centime|section
Ponctuation et typographie	𑗌	Siddham Section Mark With Rays And Dotted Crescents	SIDDHAM SECTION MARK WITH RAYS AND DOTTED CRESCENTS|Siddham|Po|marque|centime|section
Ponctuation et typographie	𑗍	Siddham Section Mark With Rays And Dotted Double Crescents	SIDDHAM SECTION MARK WITH RAYS AND DOTTED DOUBLE CRESCENTS|Siddham|Po|marque|centime|section
Ponctuation et typographie	𑗎	Siddham Section Mark With Rays And Dotted Triple Crescents	SIDDHAM SECTION MARK WITH RAYS AND DOTTED TRIPLE CRESCENTS|Siddham|Po|marque|centime|section
Ponctuation et typographie	𑗏	Siddham Section Mark Double Ring	SIDDHAM SECTION MARK DOUBLE RING|Siddham|Po|marque|section
Ponctuation et typographie	𑗐	Siddham Section Mark Double Ring With Rays	SIDDHAM SECTION MARK DOUBLE RING WITH RAYS|Siddham|Po|marque|section
Ponctuation et typographie	𑗑	Siddham Section Mark With Double Crescents	SIDDHAM SECTION MARK WITH DOUBLE CRESCENTS|Siddham|Po|marque|centime|section
Ponctuation et typographie	𑗒	Siddham Section Mark With Triple Crescents	SIDDHAM SECTION MARK WITH TRIPLE CRESCENTS|Siddham|Po|marque|centime|section
Ponctuation et typographie	𑗓	Siddham Section Mark With Quadruple Crescents	SIDDHAM SECTION MARK WITH QUADRUPLE CRESCENTS|Siddham|Po|haut|marque|centime|section
Ponctuation et typographie	𑗔	Siddham Section Mark With Septuple Crescents	SIDDHAM SECTION MARK WITH SEPTUPLE CRESCENTS|Siddham|Po|haut|marque|centime|section
Ponctuation et typographie	𑗕	Siddham Section Mark With Circles And Rays	SIDDHAM SECTION MARK WITH CIRCLES AND RAYS|Siddham|Po|cercle|marque|section
Ponctuation et typographie	𑗖	Siddham Section Mark With Circles And Two Enclosures	SIDDHAM SECTION MARK WITH CIRCLES AND TWO ENCLOSURES|Siddham|Po|cercle|marque|section
Ponctuation et typographie	𑗗	Siddham Section Mark With Circles And Four Enclosures	SIDDHAM SECTION MARK WITH CIRCLES AND FOUR ENCLOSURES|Siddham|Po|cercle|marque|section
Ponctuation et typographie	𑙁	Modi Danda	MODI DANDA|Modi|Po
Ponctuation et typographie	𑙂	Modi Double Danda	MODI DOUBLE DANDA|Modi|Po
Ponctuation et typographie	𑙃	Modi Abbreviation Sign	MODI ABBREVIATION SIGN|Modi|Po
Ponctuation et typographie	𑙠	Mongolian Birga With Ornament	MONGOLIAN BIRGA WITH ORNAMENT|Mongolian Supplement|Po
Ponctuation et typographie	𑙡	Mongolian Rotated Birga	MONGOLIAN ROTATED BIRGA|Mongolian Supplement|Po
Ponctuation et typographie	𑙢	Mongolian Double Birga With Ornament	MONGOLIAN DOUBLE BIRGA WITH ORNAMENT|Mongolian Supplement|Po
Ponctuation et typographie	𑙣	Mongolian Triple Birga With Ornament	MONGOLIAN TRIPLE BIRGA WITH ORNAMENT|Mongolian Supplement|Po
Ponctuation et typographie	𑙤	Mongolian Birga With Double Ornament	MONGOLIAN BIRGA WITH DOUBLE ORNAMENT|Mongolian Supplement|Po
Ponctuation et typographie	𑙥	Mongolian Rotated Birga With Ornament	MONGOLIAN ROTATED BIRGA WITH ORNAMENT|Mongolian Supplement|Po
Ponctuation et typographie	𑙦	Mongolian Rotated Birga With Double Ornament	MONGOLIAN ROTATED BIRGA WITH DOUBLE ORNAMENT|Mongolian Supplement|Po
Ponctuation et typographie	𑙧	Mongolian Inverted Birga	MONGOLIAN INVERTED BIRGA|Mongolian Supplement|Po
Ponctuation et typographie	𑙨	Mongolian Inverted Birga With Double Ornament	MONGOLIAN INVERTED BIRGA WITH DOUBLE ORNAMENT|Mongolian Supplement|Po
Ponctuation et typographie	𑙩	Mongolian Swirl Birga	MONGOLIAN SWIRL BIRGA|Mongolian Supplement|Po
Ponctuation et typographie	𑙪	Mongolian Swirl Birga With Ornament	MONGOLIAN SWIRL BIRGA WITH ORNAMENT|Mongolian Supplement|Po
Ponctuation et typographie	𑙫	Mongolian Swirl Birga With Double Ornament	MONGOLIAN SWIRL BIRGA WITH DOUBLE ORNAMENT|Mongolian Supplement|Po
Ponctuation et typographie	𑙬	Mongolian Turned Swirl Birga With Double Ornament	MONGOLIAN TURNED SWIRL BIRGA WITH DOUBLE ORNAMENT|Mongolian Supplement|Po
Ponctuation et typographie	𑚹	Takri Abbreviation Sign	TAKRI ABBREVIATION SIGN|Takri|Po
Ponctuation et typographie	𑜼	Ahom Sign Small Section	AHOM SIGN SMALL SECTION|Ahom|Po|section
Ponctuation et typographie	𑜽	Ahom Sign Section	AHOM SIGN SECTION|Ahom|Po|section
Ponctuation et typographie	𑜾	Ahom Sign Rulai	AHOM SIGN RULAI|Ahom|Po
Ponctuation et typographie	𑠻	Dogra Abbreviation Sign	DOGRA ABBREVIATION SIGN|Dogra|Po
Ponctuation et typographie	𑥄	Dives Akuru Double Danda	DIVES AKURU DOUBLE DANDA|Dives Akuru|Po
Ponctuation et typographie	𑥅	Dives Akuru Gap Filler	DIVES AKURU GAP FILLER|Dives Akuru|Po
Ponctuation et typographie	𑥆	Dives Akuru End Of Text Mark	DIVES AKURU END OF TEXT MARK|Dives Akuru|Po|marque
Ponctuation et typographie	𑧢	Nandinagari Sign Siddham	NANDINAGARI SIGN SIDDHAM|Nandinagari|Po
Ponctuation et typographie	𑨿	Zanabazar Square Initial Head Mark	ZANABAZAR SQUARE INITIAL HEAD MARK|Zanabazar Square|Po|carre|marque
Ponctuation et typographie	𑩀	Zanabazar Square Closing Head Mark	ZANABAZAR SQUARE CLOSING HEAD MARK|Zanabazar Square|Po|carre|marque
Ponctuation et typographie	𑩁	Zanabazar Square Mark Tsheg	ZANABAZAR SQUARE MARK TSHEG|Zanabazar Square|Po|carre|marque
Ponctuation et typographie	𑩂	Zanabazar Square Mark Shad	ZANABAZAR SQUARE MARK SHAD|Zanabazar Square|Po|carre|marque
Ponctuation et typographie	𑩃	Zanabazar Square Mark Double Shad	ZANABAZAR SQUARE MARK DOUBLE SHAD|Zanabazar Square|Po|carre|marque
Ponctuation et typographie	𑩄	Zanabazar Square Mark Long Tsheg	ZANABAZAR SQUARE MARK LONG TSHEG|Zanabazar Square|Po|carre|marque
Ponctuation et typographie	𑩅	Zanabazar Square Initial Double Lined Head Mark	ZANABAZAR SQUARE INITIAL DOUBLE-LINED HEAD MARK|Zanabazar Square|Po|carre|marque
Ponctuation et typographie	𑩆	Zanabazar Square Closing Double Lined Head Mark	ZANABAZAR SQUARE CLOSING DOUBLE-LINED HEAD MARK|Zanabazar Square|Po|carre|marque
Ponctuation et typographie	𑪚	Soyombo Mark Tsheg	SOYOMBO MARK TSHEG|Soyombo|Po|marque
Ponctuation et typographie	𑪛	Soyombo Mark Shad	SOYOMBO MARK SHAD|Soyombo|Po|marque
Ponctuation et typographie	𑪜	Soyombo Mark Double Shad	SOYOMBO MARK DOUBLE SHAD|Soyombo|Po|marque
Ponctuation et typographie	𑪞	Soyombo Head Mark With Moon And Sun And Triple Flame	SOYOMBO HEAD MARK WITH MOON AND SUN AND TRIPLE FLAME|Soyombo|Po|marque|soleil|lune
Ponctuation et typographie	𑪟	Soyombo Head Mark With Moon And Sun And Flame	SOYOMBO HEAD MARK WITH MOON AND SUN AND FLAME|Soyombo|Po|marque|soleil|lune
Ponctuation et typographie	𑪠	Soyombo Head Mark With Moon And Sun	SOYOMBO HEAD MARK WITH MOON AND SUN|Soyombo|Po|marque|soleil|lune
Ponctuation et typographie	𑪡	Soyombo Terminal Mark 1	SOYOMBO TERMINAL MARK-1|Soyombo|Po|marque
Ponctuation et typographie	𑪢	Soyombo Terminal Mark 2	SOYOMBO TERMINAL MARK-2|Soyombo|Po|marque
Ponctuation et typographie	𑬀	Devanagari Head Mark	DEVANAGARI HEAD MARK|Devanagari Extended-A|Po|marque
Ponctuation et typographie	𑬁	Devanagari Head Mark With Headstroke	DEVANAGARI HEAD MARK WITH HEADSTROKE|Devanagari Extended-A|Po|marque
Ponctuation et typographie	𑬂	Devanagari Sign Bhale	DEVANAGARI SIGN BHALE|Devanagari Extended-A|Po
Ponctuation et typographie	𑬃	Devanagari Sign Bhale With Hook	DEVANAGARI SIGN BHALE WITH HOOK|Devanagari Extended-A|Po
Ponctuation et typographie	𑬄	Devanagari Sign Extended Bhale	DEVANAGARI SIGN EXTENDED BHALE|Devanagari Extended-A|Po
Ponctuation et typographie	𑬅	Devanagari Sign Extended Bhale With Hook	DEVANAGARI SIGN EXTENDED BHALE WITH HOOK|Devanagari Extended-A|Po
Ponctuation et typographie	𑬆	Devanagari Sign Western Five Like Bhale	DEVANAGARI SIGN WESTERN FIVE-LIKE BHALE|Devanagari Extended-A|Po
Ponctuation et typographie	𑬇	Devanagari Sign Western Nine Like Bhale	DEVANAGARI SIGN WESTERN NINE-LIKE BHALE|Devanagari Extended-A|Po
Ponctuation et typographie	𑬈	Devanagari Sign Reversed Nine Like Bhale	DEVANAGARI SIGN REVERSED NINE-LIKE BHALE|Devanagari Extended-A|Po
